127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/logo.png.xhtml?ln=img HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_35_adadad_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_666666_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_gloss-wave_16_121212_500x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_15_888888_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:27 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_bbbbbb_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:28:06 -0200] "GET /livraria/autor.xhtml HTTP/1.1" 200 21226
127.0.0.1 - - [22/Nov/2017:22:28:06 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:28:06 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:28:06 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
